	open	ma5	close	volume	ochl_1	ochl_2	ochl_3	ochl_4	ochl_5
286	1852.949	1861.6256	1833.435	3758462720.0	1817.722	1882.959	1942.795	1931.178	1887.991
287	1852.413	1878.7296	1854.757	3598687232.0	1833.435	1817.722	1882.959	1942.795	1931.178
288	1868.344	1911.288	1862.096	3456088832.0	1854.757	1833.435	1817.722	1882.959	1942.795
289	1891.526	1949.2916	1870.765	3991683328.0	1862.096	1854.757	1833.435	1817.722	1882.959
290	1893.225	1984.159	1887.075	4420183040.0	1870.765	1862.096	1854.757	1833.435	1817.722
291	2019.231	2007.028	1918.955	6359046144.0	1887.075	1870.765	1862.096	1854.757	1833.435
292	2050.77	2022.127	2017.549	5294946304.0	1918.955	1887.075	1870.765	1862.096	1854.757
293	2037.369	2013.624	2052.114	6331122688.0	2017.549	1918.955	1887.075	1870.765	1862.096
294	2001.048	1995.2772	2045.102	5842922496.0	2052.114	2017.549	1918.955	1887.075	1870.765
295	2002.029	1995.5242	2001.42	5868514816.0	2045.102	2052.114	2017.549	1918.955	1887.075
296	1956.995	2014.5188	1994.45	4792487936.0	2001.42	2045.102	2052.114	2017.549	1918.955
297	1991.551	2023.7982	1975.034	5045109760.0	1994.45	2001.42	2045.102	2052.114	2017.549
298	2027.069	2047.7986	1960.38	6738726400.0	1975.034	1994.45	2001.42	2045.102	2052.114
299	2087.43	2058.3576	2046.337	7355623424.0	1960.38	1975.034	1994.45	2001.42	2045.102
300	2028.514	2045.6758	2096.393	8327106048.0	2046.337	1960.38	1975.034	1994.45	2001.42
301	2104.124	2016.9308	2040.847	9250981888.0	2096.393	2046.337	1960.38	1975.034	1994.45
302	2040.474	1982.4876	2095.036	10760713216.0	2040.847	2096.393	2046.337	1960.38	1975.034
303	1969.741	1936.3214	2013.175	7436632576.0	2095.036	2040.847	2096.393	2046.337	1960.38
304	1980.445	1899.6712	1982.928	11918344192.0	2013.175	2095.036	2040.847	2096.393	2046.337
305	1884.601	1877.1802	1952.668	8501914624.0	1982.928	2013.175	2095.036	2040.847	2096.393
306	1821.543	1855.3456	1868.631	6135023616.0	1952.668	1982.928	2013.175	2095.036	2040.847
307	1823.769	1848.4782	1864.205	4838633472.0	1868.631	1952.668	1982.928	2013.175	2095.036
308	1851.103	1843.1656	1829.924	5159066112.0	1864.205	1868.631	1952.668	1982.928	2013.175
309	0.0	1861.3278	1870.473	0.0	1829.924	1864.205	1868.631	1952.668	1982.928
310	1832.114	1873.7188	1843.495	4556563456.0	1870.473	1829.924	1864.205	1868.631	1952.668
311	1870.055	1895.6524	1834.294	4281458944.0	1843.495	1870.473	1829.924	1864.205	1868.631
312	1913.993	1896.7574	1837.642	5056151552.0	1834.294	1843.495	1870.473	1829.924	1864.205
313	1872.265	1926.674	1920.735	8304932864.0	1837.642	1834.294	1843.495	1870.473	1829.924
314	1916.7	1931.2578	1932.428	8318703616.0	1920.735	1837.642	1834.294	1843.495	1870.473
315	1831.597	1919.5886	1953.163	8211740672.0	1932.428	1920.735	1837.642	1834.294	1843.495
316	1974.378	1889.3206	1839.819	9727835136.0	1953.163	1932.428	1920.735	1837.642	1834.294
317	1934.737	1877.629	1987.225	8783663104.0	1839.819	1953.163	1932.428	1920.735	1837.642
318	1893.309	1840.517	1943.654	9116871680.0	1987.225	1839.819	1953.163	1932.428	1920.735
319	0.0	1787.3516	1874.082	0.0	1943.654	1987.225	1839.819	1953.163	1932.428
320	1758.479	1742.4904	1801.823	4408796160.0	1874.082	1943.654	1987.225	1839.819	1953.163
321	1795.301	1720.4098	1781.361	6607285248.0	1801.823	1874.082	1943.654	1987.225	1839.819
322	1714.123	1689.6894	1801.665	6394886144.0	1781.361	1801.823	1874.082	1943.654	1987.225
323	1618.753	1660.0648	1677.827	3152158976.0	1801.665	1781.361	1801.823	1874.082	1943.654
324	1648.127	1657.2314	1649.776	3078417920.0	1677.827	1801.665	1781.361	1801.823	1874.082
325	1641.264	1666.8074	1691.42	4241820928.0	1649.776	1677.827	1801.665	1781.361	1801.823
326	1646.201	1660.168	1627.759	2610016512.0	1691.42	1649.776	1677.827	1801.665	1781.361
327	1648.556	1675.7802	1653.542	2538109696.0	1627.759	1691.42	1649.776	1677.827	1801.665
328	1688.09	1676.006	1663.66	2831453440.0	1653.542	1627.759	1691.42	1649.776	1677.827
329	1669.968	1699.5936	1697.656	4128429312.0	1663.66	1653.542	1627.759	1691.42	1649.776
330	1723.234	1727.0184	1658.223	3886948864.0	1697.656	1663.66	1653.542	1627.759	1691.42
331	1614.616	1762.0384	1705.82	4679280640.0	1658.223	1697.656	1663.66	1653.542	1627.759
332	1746.668	1797.1556	1654.671	3644184576.0	1705.82	1658.223	1697.656	1663.66	1653.542
333	1831.463	1845.568	1781.598	3298066688.0	1654.671	1705.82	1658.223	1697.656	1663.66
334	1794.681	1855.9008	1834.78	3575865344.0	1781.598	1654.671	1705.82	1658.223	1697.656
335	1854.6	1853.1254	1833.323	3296857200.0	1834.78	1781.598	1654.671	1705.82	1658.223
336	1901.244	1869.332	1881.406	3890839500.0	1833.323	1834.78	1781.598	1654.671	1705.82
337	1828.414	1879.9746	1896.733	3327715200.0	1881.406	1833.323	1834.78	1781.598	1654.671
338	1837.914	1897.7252	1833.262	2871542000.0	1896.733	1881.406	1833.323	1834.78	1781.598
339	1833.482	1912.4648	1820.903	4052964800.0	1833.262	1896.733	1881.406	1833.323	1834.78
340	1911.032	1947.3436	1914.356	3189239800.0	1820.903	1833.262	1896.733	1881.406	1833.323
341	2054.408	1969.0486	1934.619	5433194600.0	1914.356	1820.903	1833.262	1896.733	1881.406
342	1889.754	2002.6144	1985.486	4353812000.0	1934.619	1914.356	1820.903	1833.262	1896.733
343	1913.265	2031.2564	1906.96	3915159300.0	1985.486	1934.619	1914.356	1820.903	1833.262
344	2059.585	2098.5958	1995.297	3358231100.0	1906.96	1985.486	1934.619	1914.356	1820.903
345	2041.991	2144.2428	2022.881	3687470000.0	1995.297	1906.96	1985.486	1934.619	1914.356
346	2043.923	2167.4372	2102.448	4306532500.0	2022.881	1995.297	1906.96	1985.486	1934.619
347	2206.563	2171.6432	2128.696	4557526400.0	2102.448	2022.881	1995.297	1906.96	1985.486
348	2234.459	2187.4268	2243.657	5942994300.0	2128.696	2102.448	2022.881	1995.297	1906.96
349	2143.729	2153.318	2223.532	7423791200.0	2243.657	2128.696	2102.448	2022.881	1995.297
350	2072.652	2087.8096	2138.853	4532818000.0	2223.532	2243.657	2128.696	2102.448	2022.881
351	2141.6	2045.866	2123.478	7836561700.0	2138.853	2223.532	2243.657	2128.696	2102.448
352	2228.366	2021.3006	2207.614	10199387300.0	2123.478	2138.853	2223.532	2243.657	2128.696
353	2065.779	1995.347	2073.113	3652540400.0	2207.614	2123.478	2138.853	2223.532	2243.657
354	1876.965	1995.1496	1895.99	4782026300.0	2073.113	2207.614	2123.478	2138.853	2223.532
355	1981.252	2044.5868	1929.135	3286224200.0	1895.99	2073.113	2207.614	2123.478	2138.853
356	2050.316	2086.5888	2000.651	3356326100.0	1929.135	1895.99	2073.113	2207.614	2123.478
357	2071.061	2111.7622	2077.846	1919702000.0	2000.651	1929.135	1895.99	2073.113	2207.614
358	2135.453	2132.8794	2072.126	2217678100.0	2077.846	2000.651	1929.135	1895.99	2073.113
359	2124.965	2168.6834	2143.176	2205784400.0	2072.126	2077.846	2000.651	1929.135	1895.99
360	2135.223	2189.241	2139.145	1762429800.0	2143.176	2072.126	2077.846	2000.651	1929.135
361	2189.822	2218.4942	2126.518	2218655400.0	2139.145	2143.176	2072.126	2077.846	2000.651
362	2193.038	2255.0248	2183.432	2165448000.0	2126.518	2139.145	2143.176	2072.126	2077.846
363	2238.645	2296.6664	2251.146	1898478000.0	2183.432	2126.518	2139.145	2143.176	2072.126
364	2279.598	2313.6102	2245.964	2374947400.0	2251.146	2183.432	2126.518	2139.145	2143.176
365	2292.686	2329.4758	2285.411	1844049800.0	2245.964	2251.146	2183.432	2126.518	2139.145
366	2372.638	2338.7	2309.171	2115280300.0	2285.411	2245.964	2251.146	2183.432	2126.518
367	2347.4	2356.9754	2391.64	2887784500.0	2309.171	2285.411	2245.964	2251.146	2183.432
368	2325.262	2359.633	2335.865	2040029100.0	2391.64	2309.171	2285.411	2245.964	2251.146
369	2322.539	2381.2558	2325.292	2386258400.0	2335.865	2391.64	2309.171	2285.411	2245.964
370	2370.528	2422.7854	2331.532	2374193700.0	2325.292	2335.865	2391.64	2309.171	2285.411
371	2408.026	2426.1734	2400.548	1864319000.0	2331.532	2325.292	2335.865	2391.64	2309.171
372	2421.249	2408.7442	2404.928	2629824100.0	2400.548	2331.532	2325.292	2335.865	2391.64
373	2494.262	2417.2816	2443.979	3751804000.0	2404.928	2400.548	2331.532	2325.292	2335.865
374	2332.386	2417.1882	2532.94	4504341500.0	2443.979	2404.928	2400.548	2331.532	2325.292
375	2285.515	2399.5346	2348.472	1947710600.0	2532.94	2443.979	2404.928	2400.548	2331.532
376	2451.311	2418.6712	2313.402	2362310600.0	2348.472	2532.94	2443.979	2404.928	2400.548
377	2440.39	2447.353	2447.615	2042226100.0	2313.402	2348.472	2532.94	2443.979	2404.928
378	2429.977	2476.1224	2443.512	2015723600.0	2447.615	2313.402	2348.472	2532.94	2443.979
379	2427.495	2531.5084	2444.672	2755171100.0	2443.512	2447.615	2313.402	2348.472	2532.94
380	2431.383	2586.9126	2444.155	2419194400.0	2444.672	2443.512	2447.615	2313.402	2348.472
381	2579.805	2638.6974	2456.811	3212020600.0	2444.155	2444.672	2443.512	2447.615	2313.402
382	2719.375	2701.9652	2591.462	3089458100.0	2456.811	2444.155	2444.672	2443.512	2447.615
383	2717.661	2751.8304	2720.442	2337043900.0	2591.462	2456.811	2444.155	2444.672	2443.512
384	2723.523	2768.784	2721.693	2740402200.0	2720.442	2591.462	2456.811	2444.155	2444.672
385	2780.761	2801.3222	2703.079	3046923500.0	2721.693	2720.442	2591.462	2456.811	2444.155
386	2816.936	2841.8324	2773.15	2278232400.0	2703.079	2721.693	2720.442	2591.462	2456.811
387	2786.123	2879.3726	2840.788	3403149100.0	2773.15	2703.079	2721.693	2720.442	2591.462
388	2894.246	2899.0554	2805.21	2794096600.0	2840.788	2773.15	2703.079	2721.693	2720.442
389	2940.02	2933.4858	2884.384	2981080000.0	2805.21	2840.788	2773.15	2703.079	2721.693
390	2921.248	2933.273	2905.63	3603627500.0	2884.384	2805.21	2840.788	2773.15	2703.079
391	2959.113	2933.0956	2960.851	3930864000.0	2905.63	2884.384	2805.21	2840.788	2773.15
392	2939.321	2923.1356	2939.202	4057108100.0	2960.851	2905.63	2884.384	2805.21	2840.788
393	2905.043	2898.3876	2977.362	4853866500.0	2939.202	2960.851	2905.63	2884.384	2805.21
394	2923.049	2846.5288	2883.32	3882123300.0	2977.362	2939.202	2960.851	2905.63	2884.384
395	2905.276	2818.984	2904.743	3881497600.0	2883.32	2977.362	2939.202	2960.851	2905.63
396	2792.829	2808.6312	2911.051	4511957700.0	2904.743	2883.32	2977.362	2939.202	2960.851
397	2746.536	2821.5958	2815.462	4020340200.0	2911.051	2904.743	2883.32	2977.362	2939.202
398	2790.259	2849.203	2718.068	3268733500.0	2815.462	2911.051	2904.743	2883.32	2977.362
399	2818.763	2900.335	2745.596	3940311500.0	2718.068	2815.462	2911.051	2904.743	2883.32
400	2987.061	2954.241	2852.979	4729275900.0	2745.596	2718.068	2815.462	2911.051	2904.743
401	2927.24	2964.0134	2975.874	3457504300.0	2852.979	2745.596	2718.068	2815.462	2911.051
402	2962.861	2945.3912	2953.498	4428710100.0	2975.874	2852.979	2745.596	2718.068	2815.462
403	2970.984	2903.062	2973.728	6164955400.0	2953.498	2975.874	2852.979	2745.596	2718.068
404	2926.996	2860.4388	3015.126	6935696800.0	2973.728	2953.498	2975.874	2852.979	2745.596
405	2900.571	2797.333	2901.841	5424807800.0	3015.126	2973.728	2953.498	2975.874	2852.979
406	2747.611	2756.6342	2882.763	5273202400.0	2901.841	3015.126	2973.728	2953.498	2975.874
407	2751.213	2738.4454	2741.852	3790501000.0	2882.763	2901.841	3015.126	2973.728	2953.498
408	2654.479	2753.2792	2760.612	4566030500.0	2741.852	2882.763	2901.841	3015.126	2973.728
409	2702.634	2797.3382	2699.597	2791636500.0	2760.612	2741.852	2882.763	2901.841	3015.126
410	2799.195	2851.3262	2698.347	2885158500.0	2699.597	2760.612	2741.852	2882.763	2901.841
411	2782.844	2882.0398	2791.819	2529540600.0	2698.347	2699.597	2760.612	2741.852	2882.763
412	2886.18	2881.6642	2816.021	4088655600.0	2791.819	2698.347	2699.597	2760.612	2741.852
413	2964.516	2888.3936	2980.907	4259931200.0	2816.021	2791.819	2698.347	2699.597	2760.612
414	2844.922	2846.8274	2969.537	4242526100.0	2980.907	2816.021	2791.819	2698.347	2699.597
415	2775.69	2851.1746	2851.915	3179245600.0	2969.537	2980.907	2816.021	2791.819	2698.347
416	2798.428	2849.3268	2789.941	2663149300.0	2851.915	2969.537	2980.907	2816.021	2791.819
417	2795.465	2881.787	2849.668	5167590500.0	2789.941	2851.915	2969.537	2980.907	2816.021
418	2967.402	2907.6768	2773.076	3631903900.0	2849.668	2789.941	2851.915	2969.537	2980.907
419	2820.237	2969.9882	2991.273	4256009500.0	2773.076	2849.668	2789.941	2851.915	2969.537
420	2950.399	2999.7934	2842.676	2646377800.0	2991.273	2773.076	2849.668	2789.941	2851.915
421	2981.085	3072.5706	2952.242	2681379400.0	2842.676	2991.273	2773.076	2849.668	2789.941
422	3087.337	3180.0226	2979.117	2531983700.0	2952.242	2842.676	2991.273	2773.076	2849.668
423	3123.64	3286.6268	3084.633	3145410900.0	2979.117	2952.242	2842.676	2991.273	2773.076
424	3155.943	3379.0834	3140.299	2940973500.0	3084.633	2979.117	2952.242	2842.676	2991.273
425	3344.453	3473.8458	3206.562	3294996100.0	3140.299	3084.633	2979.117	2952.242	2842.676
426	3519.116	3557.6986	3489.502	2094422900.0	3206.562	3140.299	3084.633	2979.117	2952.242
427	3529.978	3582.0642	3512.138	2398927900.0	3489.502	3206.562	3140.299	3084.633	2979.117
428	3601.54	3595.8102	3546.916	2941765300.0	3512.138	3489.502	3206.562	3140.299	3084.633
429	3624.572	3621.673	3614.111	3473514100.0	3546.916	3512.138	3489.502	3206.562	3140.299
430	3600.234	3614.0902	3625.826	2825335800.0	3614.111	3546.916	3512.138	3489.502	3206.562
431	3585.605	3600.7684	3611.33	2859084700.0	3625.826	3614.111	3546.916	3512.138	3489.502
432	3666.196	3613.5318	3580.868	2942274000.0	3611.33	3625.826	3614.111	3546.916	3512.138
433	3583.284	3639.647	3676.23	3103491400.0	3580.868	3611.33	3625.826	3614.111	3546.916
434	3549.986	3661.0108	3576.197	2476269300.0	3676.23	3580.868	3611.33	3625.826	3614.111
435	3643.012	3687.935	3559.217	2818019000.0	3576.197	3676.23	3580.868	3611.33	3625.826
436	3697.89	3758.906	3675.147	3344043100.0	3559.217	3576.197	3676.23	3580.868	3611.33
437	3732.641	3811.1008	3711.444	4074271700.0	3675.147	3559.217	3576.197	3676.23	3580.868
438	3668.181	3858.4296	3783.049	4359616200.0	3711.444	3675.147	3559.217	3576.197	3676.23
439	3911.096	3896.9762	3710.818	3970262900.0	3783.049	3711.444	3675.147	3559.217	3576.197
440	3926.314	3925.15	3914.072	2970958100.0	3710.818	3783.049	3711.444	3675.147	3559.217
441	3948.034	3923.3196	3936.121	3972175200.0	3914.072	3710.818	3783.049	3711.444	3675.147
442	4006.658	3911.8802	3948.088	5077297500.0	3936.121	3914.072	3710.818	3783.049	3711.444
443	3843.47	3907.2708	3975.782	5060690100.0	3948.088	3936.121	3914.072	3710.818	3783.049
444	3786.534	3876.3782	3851.687	5033801200.0	3975.782	3948.088	3936.121	3914.072	3710.818
445	3804.985	3908.2184	3904.92	4538266000.0	3851.687	3975.782	3948.088	3936.121	3914.072
446	3960.886	3938.3902	3878.924	5365592900.0	3904.92	3851.687	3975.782	3948.088	3936.121
447	3774.044	3954.4292	3925.041	4405566800.0	3878.924	3904.92	3851.687	3975.782	3948.088
448	3986.129	3924.8096	3821.319	5445770600.0	3925.041	3878.924	3904.92	3851.687	3975.782
449	4021.073	3906.3766	4010.888	5845928000.0	3821.319	3925.041	3878.924	3904.92	3851.687
450	4015.212	3864.813	4055.779	6253407300.0	4010.888	3821.319	3925.041	3878.924	3904.92
451	3793.853	3808.558	3959.119	6990977700.0	4055.779	4010.888	3821.319	3925.041	3878.924
452	3704.927	3707.4796	3776.943	4454044000.0	3959.119	4055.779	4010.888	3821.319	3925.041
453	3740.951	3611.3464	3729.154	4883123500.0	3776.943	3959.119	4055.779	4010.888	3821.319
454	3781.912	3519.0264	3803.07	8481449100.0	3729.154	3776.943	3959.119	4055.779	4010.888
455	3739.321	3412.9122	3774.504	9657489600.0	3803.07	3729.154	3776.943	3959.119	4055.779
456	3267.359	3335.3374	3453.727	4427255300.0	3774.504	3803.07	3729.154	3776.943	3959.119
457	3207.881	3343.3952	3296.277	3253796900.0	3453.727	3774.504	3803.07	3729.154	3776.943
458	3516.425	3400.7996	3267.554	4136230700.0	3296.277	3453.727	3774.504	3803.07	3729.154
459	3356.562	3454.5542	3272.499	2788816200.0	3267.554	3296.277	3453.727	3774.504	3803.07
460	3493.238	3556.8	3386.63	2953061800.0	3272.499	3267.554	3296.277	3453.727	3774.504
461	3573.664	3630.417	3494.016	2652812000.0	3386.63	3272.499	3267.554	3296.277	3453.727
462	3513.068	3669.2388	3583.299	3065688600.0	3494.016	3386.63	3272.499	3267.554	3296.277
463	3699.142	3730.7908	3536.327	3342704600.0	3583.299	3494.016	3386.63	3272.499	3267.554
464	3794.297	3792.6898	3783.728	2632859000.0	3536.327	3583.299	3494.016	3386.63	3272.499
465	3641.66	3766.0838	3754.715	2880439600.0	3783.728	3536.327	3583.299	3494.016	3386.63
466	3857.275	3724.7362	3688.125	3899716800.0	3754.715	3783.728	3536.327	3583.299	3494.016
467	3852.011	3703.6822	3891.059	4406792200.0	3688.125	3754.715	3783.728	3536.327	3583.299
468	3611.958	3683.5764	3845.822	4048498200.0	3891.059	3688.125	3754.715	3783.728	3536.327
469	3518.223	3698.0432	3650.698	3298949300.0	3845.822	3891.059	3688.125	3754.715	3783.728
470	3621.388	3717.6876	3547.977	4276588400.0	3650.698	3845.822	3891.059	3688.125	3754.715
471	3776.268	3790.9662	3582.855	3530346200.0	3547.977	3650.698	3845.822	3891.059	3688.125
472	3802.206	3855.55	3790.53	2944084100.0	3582.855	3547.977	3650.698	3845.822	3891.059
473	3712.98	3868.8622	3918.156	4209677700.0	3790.53	3582.855	3547.977	3650.698	3845.822
474	3847.439	3892.797	3748.92	3200066800.0	3918.156	3790.53	3582.855	3547.977	3650.698
475	3926.864	3943.3794	3914.37	2803676300.0	3748.92	3918.156	3790.53	3582.855	3547.977
476	3780.459	3938.2776	3905.774	3224586300.0	3914.37	3748.92	3918.156	3790.53	3582.855
477	4086.07	3909.9124	3857.091	3584243800.0	3905.774	3914.37	3748.92	3918.156	3790.53
478	3998.197	3931.55	4037.83	4261516300.0	3857.091	3905.774	3914.37	3748.92	3918.156
479	3833.205	3955.5582	4001.832	4621294400.0	4037.83	3857.091	3905.774	3914.37	3748.92
480	3837.603	3994.9838	3888.861	3789847700.0	4001.832	4037.83	3857.091	3905.774	3914.37
481	3924.87	4079.1412	3763.948	3452375100.0	3888.861	4001.832	4037.83	3857.091	3905.774
482	4138.877	4214.5884	3965.279	2818096100.0	3763.948	3888.861	4001.832	4037.83	3857.091
483	4179.438	4307.8504	4157.871	2342788500.0	3965.279	3763.948	3888.861	4001.832	4037.83
484	4266.273	4400.6132	4198.96	3445130700.0	4157.871	3965.279	3763.948	3888.861	4001.832
485	4534.811	4497.8272	4309.648	2714564400.0	4198.96	4157.871	3965.279	3763.948	3888.861
486	4393.282	4561.6424	4441.184	2627659200.0	4309.648	4198.96	4157.871	3965.279	3763.948
487	4588.727	4607.6352	4431.589	3178035500.0	4441.184	4309.648	4198.96	4157.871	3965.279
488	4641.755	4679.4662	4621.685	2869094500.0	4431.589	4441.184	4309.648	4198.96	4157.871
489	4645.069	4690.0392	4685.03	4440226800.0	4621.685	4431.589	4441.184	4309.648	4198.96
490	4650.518	4677.4444	4628.724	3941799300.0	4685.03	4621.685	4431.589	4441.184	4309.648
491	4813.401	4679.6532	4671.148	4512977700.0	4628.724	4685.03	4621.685	4431.589	4441.184
492	4648.735	4648.5302	4790.744	3925841100.0	4671.148	4628.724	4685.03	4621.685	4431.589
493	4616.24	4594.338	4674.55	2335085800.0	4790.744	4671.148	4628.724	4685.03	4621.685
494	4651.157	4599.8762	4622.056	2539817100.0	4674.55	4790.744	4671.148	4628.724	4685.03
495	4543.097	4650.671	4639.768	2959239300.0	4622.056	4674.55	4790.744	4671.148	4628.724
496	4637.6	4704.4608	4515.533	3327639000.0	4639.768	4622.056	4674.55	4790.744	4671.148
497	4704.316	4805.5048	4519.783	3365200100.0	4515.533	4639.768	4622.056	4674.55	4790.744
498	4850.882	4883.7466	4702.241	3791862700.0	4519.783	4515.533	4639.768	4622.056	4674.55
499	4878.569	4905.9606	4876.03	3340361600.0	4702.241	4519.783	4515.533	4639.768	4622.056
500	5032.777	4906.805	4908.717	3955772200.0	4876.03	4702.241	4519.783	4515.533	4639.768
501	4926.839	4888.2784	5020.753	3617696500.0	4908.717	4876.03	4702.241	4519.783	4515.533
502	4875.215	4868.4936	4910.992	3059007800.0	5020.753	4908.717	4876.03	4702.241	4519.783
503	4846.024	4876.32	4813.311	2426260100.0	4910.992	5020.753	4908.717	4876.03	4702.241
504	4858.849	4828.0468	4880.252	1983778900.0	4813.311	4910.992	5020.753	4908.717	4876.03
505	4858.814	4776.0766	4816.084	2147565900.0	4880.252	4813.311	4910.992	5020.753	4908.717
506	4942.875	4754.9902	4921.829	3279635600.0	4816.084	4880.252	4813.311	4910.992	5020.753
507	4695.546	4723.041	4950.124	4095314500.0	4921.829	4816.084	4880.252	4813.311	4910.992
508	4623.621	4679.3928	4571.945	3512552800.0	4950.124	4921.829	4816.084	4880.252	4813.311
509	4693.607	4780.4896	4620.401	3085258000.0	4571.945	4950.124	4921.829	4816.084	4880.252
510	4817.161	4861.852	4710.652	3409897600.0	4620.401	4571.945	4950.124	4921.829	4816.084
511	4742.901	4914.7438	4762.083	2906225600.0	4710.652	4620.401	4571.945	4950.124	4921.829
512	5038.507	4913.1008	4731.883	4142528300.0	4762.083	4710.652	4620.401	4571.945	4950.124
513	5022.896	4995.871	5077.429	4714210800.0	4731.883	4762.083	4710.652	4620.401	4571.945
514	5034.533	5063.2788	5027.213	5660598700.0	5077.429	4731.883	4762.083	4710.652	4620.401
515	4787.171	5130.961	4975.111	5577638500.0	5027.213	5077.429	4731.883	4762.083	4710.652
516	5015.428	5237.0822	4753.868	6077269200.0	4975.111	5027.213	5077.429	4731.883	4762.083
517	5424.64	5425.5986	5145.734	4783361700.0	4753.868	4975.111	5027.213	5077.429	4731.883
518	5358.183	5542.8032	5414.468	4391300500.0	5145.734	4753.868	4975.111	5027.213	5077.429
519	5445.803	5599.739	5365.624	6193693300.0	5414.468	5145.734	4753.868	4975.111	5027.213
520	5642.566	5661.045	5505.717	5577446900.0	5365.624	5414.468	5145.734	4753.868	4975.111
521	5743.431	5682.6532	5696.45	5088660800.0	5505.717	5365.624	5414.468	5145.734	4753.868
522	5717.525	5648.974	5731.757	4984601000.0	5696.45	5505.717	5365.624	5414.468	5145.734
523	5688.563	5613.9412	5699.147	5616707900.0	5731.757	5696.45	5505.717	5365.624	5414.468
524	5631.645	5570.8418	5672.154	6422989300.0	5699.147	5731.757	5696.45	5505.717	5365.624
525	5507.116	5520.8178	5613.758	4679687200.0	5672.154	5699.147	5731.757	5696.45	5505.717
526	5575.95	5475.0868	5528.054	6489950100.0	5613.758	5672.154	5699.147	5731.757	5696.45
527	5480.442	5613.9412	5556.593	5348540900.0	5528.054	5613.758	5672.154	5699.147	5731.757
528	5430.63	5570.8418	5483.65	5174642000.0	5556.593	5528.054	5613.758	5672.154	5699.147
529	5381.147	5520.8178	5422.034	6464587800.0	5483.65	5556.593	5528.054	5613.758	5672.154
530	5349.763	5475.0868	5385.103	4566871000.0	5422.034	5483.65	5556.593	5528.054	5613.758
531	5379.518	5278.9556	5338.275	4536141500.0	5385.103	5422.034	5483.65	5556.593	5528.054
532	5286.98	5231.671	5367.53	5234501800.0	5338.275	5385.103	5422.034	5483.65	5556.593
533	5231.969	5165.604	5265.026	4146811500.0	5367.53	5338.275	5385.103	5422.034	5483.65
534	5217.558	5101.8558	5216.813	3897370500.0	5265.026	5367.53	5338.275	5385.103	5422.034
535	5142.156	5024.475	5207.134	5031996700.0	5216.813	5265.026	5367.53	5338.275	5385.103
536	5016.459	4954.506	5101.852	3725149400.0	5207.134	5216.813	5265.026	5367.53	5338.275
537	4968.031	4929.666	5037.195	3131991700.0	5101.852	5207.134	5216.813	5265.026	5367.53
538	4877.769	4899.0866	4946.285	3210185800.0	5037.195	5101.852	5207.134	5216.813	5265.026
539	4827.26	4925.3076	4829.909	2293007600.0	4946.285	5037.195	5101.852	5207.134	5216.813
540	4976.239	4987.3258	4857.289	3701452200.0	4829.909	4946.285	5037.195	5101.852	5207.134
541	4827.392	5042.5804	4977.652	3072792500.0	4857.289	4829.909	4946.285	5037.195	5101.852
542	5051.784	5055.32	4884.298	3681959000.0	4977.652	4857.289	4829.909	4946.285	5037.195
543	5108.578	5072.6714	5077.39	3982825100.0	4884.298	4977.652	4857.289	4829.909	4946.285
544	5162.088	5050.3828	5140.0	4058645700.0	5077.39	4884.298	4977.652	4857.289	4829.909
545	4961.67	4988.2256	5133.562	4278069100.0	5140.0	5077.39	4884.298	4977.652	4857.289
546	4979.841	4916.048	5041.35	2719822300.0	5133.562	5140.0	5077.39	4884.298	4977.652
547	4986.251	4855.2596	4971.055	2371159100.0	5041.35	5133.562	5140.0	5077.39	4884.298
548	4829.953	4829.4626	4965.947	3176916500.0	4971.055	5041.35	5133.562	5140.0	5077.39
549	4786.641	4766.0234	4829.214	2264359200.0	4965.947	4971.055	5041.35	5133.562	5140.0
550	4714.921	4742.411	4772.674	2225593400.0	4829.214	4965.947	4971.055	5041.35	5133.562
551	4841.076	4747.8926	4737.408	2938369600.0	4772.674	4829.214	4965.947	4971.055	5041.35
552	4708.384	4771.6432	4842.07	3687299000.0	4737.408	4772.674	4829.214	4965.947	4971.055
553	4724.467	4757.7526	4648.751	2248236800.0	4842.07	4737.408	4772.674	4829.214	4965.947
554	4759.006	4827.5264	4711.152	2088684000.0	4648.751	4842.07	4737.408	4772.674	4829.214
555	4931.599	4899.1724	4800.082	2362227600.0	4711.152	4648.751	4842.07	4737.408	4772.674
556	4733.365	4938.0392	4856.161	2014630500.0	4800.082	4711.152	4648.751	4842.07	4737.408
557	4902.627	4968.3394	4772.617	2650771600.0	4856.161	4800.082	4711.152	4648.751	4842.07
558	5087.248	5030.0386	4997.62	2680312200.0	4772.617	4856.161	4800.082	4711.152	4648.751
559	4964.564	5059.6922	5069.382	3356271400.0	4997.62	4772.617	4856.161	4800.082	4711.152
560	5017.404	5033.6646	4994.416	2554810100.0	5069.382	4997.62	4772.617	4856.161	4800.082
561	4999.843	5030.4318	5007.662	2331099100.0	4994.416	5069.382	4997.62	4772.617	4856.161
562	5129.813	5037.0044	5081.113	3175946400.0	5007.662	4994.416	5069.382	4997.62	4772.617
563	5013.782	5039.5156	5145.888	3523154200.0	5081.113	5007.662	4994.416	5069.382	4997.62
564	5024.521	5080.4638	4939.244	3686207900.0	5145.888	5081.113	5007.662	4994.416	5069.382
565	4916.817	5156.1248	4978.252	3841392200.0	4939.244	5145.888	5081.113	5007.662	4994.416
